Title,Company,Location,Type,Level,YearsExp,Country,Skills
TV Production Manager,ATA Electronics,Giza,Full Time,Manager,5+ Yrs of Exp,Egypt,"TV Production Management, Manufacturing, Electronics Engineering, Manufacturing/Production, Engineering - Mechanical/Electrical"
Business Development Manager,TACC Network,Heliopolis,Full Time,Manager,3-5 Yrs of Exp,Cairo,"Sales Skills, Marketing, Management, Advertising, Communication, Negotiation, English, BDM, French, Business Development"
Network and Security Administrator,Confidential,Smart Village,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Network Administration, Network Security, Cisco, Configuration, Switches, Fortinet, Firewalls, Engineering, HP"
Accountant,Acino Pharma Egypt,New Cairo,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Accounting, MS Office, Financial Analysis, English, Excel, Accounting/Finance"
Architectural Engineer,Meeza,New Cairo,Full Time,Experienced,5-8 Yrs of Exp,Cairo,"Finishing Works, Architecture, Design, Revit, Engineering - Construction/Civil/Architecture, Creative/Design/Art"
Quantity Surveyor Engineer,Jozoor Landspaces,New Capital,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"AutoCAD, Architecture, Civil Engineering, QS, Costing, Cost Estimation, Computer Skills"
Store Keeper - Alexandria,EGIC,Alexandria,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Logistics, SAP, Inventory, Store Keeping, Logistics/Supply Chain"
IT Infrastructure Engineer,Misr Elkheir Foundation,Mokattam,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Information Technology (IT), System Administration, Enterprise IT, CCNA, IT/Software Development, Engineering - Telecom/Technology"
Local Purchasing Section Head,Hi Pharm,Cairo,Full Time,Manager,5-8 Yrs of Exp,Egypt,"Supply Chain, Pharmaceutical, Logistics, Local Purchasing, Logistics/Supply Chain, Purchasing/Procurement"
IT Manager,Ameco Medical Industries,10th of Ramadan City,Full Time,Manager,8+ Yrs of Exp,Sharqia,"Software Development, Software Engineering, Computer Science, Manufacturing, ERP, CRM, Infrastructure, SCM, Medical"
Regional Sales Manager,Tiger Med For Medical Agencies,Cairo,Full Time,Part Time,2-15 Yrs of Exp,Egypt,"2 Vacancies, Sales Target, Sales Skills, Business Development, Medical/Healthcare, Sales/Retail"
Senior IT Specialist,Al Dar Al Masriah Al Lubnaniah For Publishing,Cairo,Full Time,Experienced,2-3 Yrs of Exp,Egypt,"Computer Science, Computer Engineering, Computer Skills, IT, Social Media, Moderation, Hardware, Software"
Fleet Maintenance Section Head,Oriental Weavers,10th of Ramadan City,Full Time,Senior Management,5-10 Yrs of Exp,Sharqia,"Mechanical Engineering, Automotive, Fleet, Repair, Computer Skills, Microsoft Office, Installation/Maintenance/Repair"
Ruby ON Rails Developer,Eduapps,Cairo,Full Time,Entry Level,1-4 Yrs of Exp,Egypt,"Information Technology (IT), Programming, Software Development, Agile, Computer Science, SQL, IT/Software Development"
Pharmacist,Andalusia Group,Alexandria,Full Time,Experienced,2-4 Yrs of Exp,Egypt,"Pharmacist, Clinical Pharmacy, Pharmaceutical"
Usher,ATA Electronics,Giza,Full Time,Entry Level,1+ Yrs of Exp,Egypt,"Ushering, Customer Support, Customer Service/Support, Sales/Retail"
