Title,Company,Location,Type,Level,YearsExp,Country,Skills
Senior Business Development Executive ( US &...,db Group,Nasr City,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Business Development, Account Management, Sales Skills, Lead Generation, English, Localization, Business Development, Sales/Retail"
Commercial Supervisor,e-finance,6th of October,Full Time,Manager,8-10 Yrs of Exp,Giza,"Sales, Business Development, Sales/Retail"
Receptionist,CBRE GWS,New Cairo,Part Time,Entry Level,0-2 Yrs of Exp,Cairo,"Microsoft Office, Office Management, Front Office, Receptionist, Fax Machines, Administration, Customer Service/Support"
Outdoor Sales Representative,World Business Fitness,New Cairo,Full Time,Experienced,3-4 Yrs of Exp,Cairo,"Outdoor Sales, Sales Target, Marketing, Travel, Leads, Customer Service/Support, Sales/Retail"
Sales & Marketing Manager - Inside Egypt,Badael Publishing House,Mohandessin,Freelance / Project,Manager,10-20 Yrs of Exp,Giza,"Marketing Manager, Marketing/PR/Advertising, Sales/Retail, Media/Journalism/Publishing"
Customer Success Specialist,Tyro,Maadi,Full Time,Work From Home,1-3 Yrs of Exp,Cairo,"Customer Service, Customer Care, Customer Support, Client Relationships, Customer Experience, Lead Generation, Customer Relations"
Vodafone UK Call Center Representative,Majorel Egypt,6th of October,Full Time,Entry Level,1-2 Yrs of Exp,Giza,"Customer Service, Customer Care, Customer Support, Telecommunication, Call Center, English, Customer Service/Support"
Payable Accountant,Penta Pharma,Sheraton,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Finance, ERP, Accounting, Financial Analysis, MS Office, Excel, English, Pharmaceutical, Accounting/Finance"
HR Director - World Class Manufacturer,Pillars,Maadi,Full Time,Senior Management,10+ Yrs of Exp,Cairo,"Blue Collars, White Collars, Recruitment, Communication Skills, HR Management, FMCG, Manufacturing, Human Resources"
HR Manager,Confidential,Downtown,Full Time,Manager,10+ Yrs of Exp,Cairo,"FMCG, Human Resources (HR), Human Resources Manager, HR Management, HR, English, Personnel, Microsoft Office, Human Resources"
Senior Telesales Associate,Aqarmap.com,Nasr City,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Corporate Sales, Real Estate, Advertising, Marketing, Sales Skills, Insurance, Sales Target, Outdoor Sales, Telesales, Property"
Senior Ax Technical Consultant,Quad Code,Giza,Full Time,Experienced,4-6 Yrs of Exp,Egypt,"Microsoft Dynamics AX, D365, AX, Information Technology (IT), Computer Science, Customer Care, Customer Service, X++, T-SQL"
Application Development Specialist - Oracle...,Global Napi Pharmaceuticals,6th of October,Full Time,Experienced,4-7 Yrs of Exp,Giza,"Software Development, Communication Skills, Information Technology (IT), IT/Software Development"
Retail Sales Representative,Heggy Group,Heliopolis,Full Time,Shift Based,1+ Yrs of Exp,Cairo,"3 Vacancies, Sales Skills, Customer Service, Retail, Microsoft Office, Indoor Sales, Sales Target, English, Customer Service/Support"
Sales Trainer - (Mansoura),OPPO Egypt,Mansoura,Full Time,Entry Level,1-3 Yrs of Exp,Dakahlia,"Training, Trainer, Sales Skills, Sales Target, Instructing, Instructor, Presentation Skills, Sales/Retail"
Legal Specialist (Real Estate),Deyar Masr,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Legal, Contracts, Legal"
Senior Export Sales Engineer,3Brothers,10th of Ramadan City,Full Time,Experienced,3+ Yrs of Exp,Sharqia,"English, Export Sales, Electrical, Engineering, Sales Target, Logistics/Supply Chain, Sales/Retail, Engineering - Other"
Customer Service Agent,Max Muscle,New Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Customer Care, Customer Support, Computer Skills, Call Center, Communication Skills, English, Customer Service/Support"
Business Development Specialist,Concrete Plus,New Cairo,Full Time,Entry Level,1-4 Yrs of Exp,Cairo,"Engineering, Construction, Business Planning, Business Development, Engineering - Construction/Civil/Architecture, Business Development"
English Teacher-India,AIESEC GUC,Hisar,Internship,Entry Level,0-1 Yrs of Exp,India,"Education, Education/Teaching"
Accounting/Finance Manager,Comet Group for Industry,10th of Ramadan City,Full Time,Manager,10-20 Yrs of Exp,Cairo,"Financial Management, Finance, Accounting, Financial Analysis, Communication Skills, Business, Accounting/Finance, Operations/Management"
