Title,Company,Location,Type,Level,YearsExp,Country,Skills
Mechanical Engineer,Mina Co. for Engineering,Abu Rawash,Internship,Entry Level,null Yrs of Exp,Giza,"production, Electrical Engineering, Maintenance, Manufacturing/Production, Engineering - Mechanical/Electrical"
Chief Accountant,Summer Moon Co.,Bourj Alarab,Full Time,Manager,7+ Yrs of Exp,Alexandria,"Financial Analysis, Financial Management, MS Office, Computer Skills, Accounting Software, Accounting Manager, FMCG, ERP Systems, English"
Sales Manager - ERP Software,Microtech,Dokki,Full Time,Manager,10+ Yrs of Exp,Giza,"Sales Skills, ERP Sales, Information Technology (IT), Sales Target, ERP Solutions, Communication Skills, Business, English, Planning"
Fiber Network Designer,eCompounds,6th of October,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Telecommunication, Design, Fiber, Networking, Architect, AutoCAD, Microsoft Office, Engineering - Telecom/Technology"
Business Developer,HPA (Highly Professional Advisors),New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Sales Target, English, Corporate Sales, B2B, Education, E-learning, Learning Software, Business Administration, Business Development"
Sales Manager,El-Tayeb Group,Agouza,Full Time,Manager,10+ Yrs of Exp,Giza,"Sales Skills, Management, Strategic Sales, Automotive Spare Parts, Operations/Management, Sales/Retail"
Senior Data Scientist,I-Score,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"SQL, Statistics, Data Science, Information Technology (IT), Analysis, Research, Data Mining, Software Engineering, Telecom, R&D/Science"
Interior Designer / Architect,Studio PARADIGM,Zamalek,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Architecture, Autocad 2D, Technical Drawing, Adobe Photoshop, 3ds Max, Interior Design, 3D, English, 3D Studio MAX"
UI / UX Designer - Intern - Brazil,AIESEC Cairo University,Belo Horizonte,Internship,Entry Level,null Yrs of Exp,Brazil,"Computer Science, UX, UI, Design, Illustrator, Creative/Design/Art"
ICT Markets Development Director,ITIDA,6th of October,Full Time,Manager,15+ Yrs of Exp,Giza,"Marketing, Management, Business Administration, Business Development, IT/Software Development, Operations/Management"
PHP Developer,"The Micro, Small & Medium Enterprise Development Agency",Dokki,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Computer Science, Software Development, PHP, javaScript, HTML, MySQL, jQuery, AJAX, XML, Communication Skills"
Senior Software Developer (.Net Core + React JS),CrossWorkers,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Information Technology (IT), Computer Science, Software Development, HTML, Full Stack, Software Engineering, C#, SQL, ReactJS"
Admin Specialist,Al-Mansour,Giza,Full Time,Entry Level,1-4 Yrs of Exp,Egypt,"Administration, Microsoft Office, Data Entry, English, Skills, Administration, Operations/Management"
Recruitment Specialist,Breadfast,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Recruitment, Interviewing, Microsoft Office, Hiring, Recruiting, Sourcing, English, Human Resources"
Online International School Teachers -...,PAOH,6th of October,Full Time,Part Time,3+ Yrs of Exp,Giza,"10 Vacancies, Teaching, Education, Social Studies, Arabic, School, Education/Teaching"
SEO Specialist,MatsMall,Cairo,Part Time,Experienced,3-5 Yrs of Exp,Egypt,"Social Media, E-marketing, Digital Marketing, Google Analytics, English, Search Engine Optimization, Content Growth, Content Marketing"
Digital Marketing Specialist - Bahrain,Enwan,Manama,Full Time,Part Time,2-10 Yrs of Exp,Bahrain,"2-10 Yrs of Exp, 3 Vacancies, Social Media, Digital Marketing, E-marketing, Content Writing, Advertising, Graphic Design"
Project Manager - Cairo,KnowledgeNet,Nasr City,Full Time,Manager,5+ Yrs of Exp,Cairo,"Implementation, Project Management, Information Technology (IT), Computer Science, English, IT/Software Development"
