Title,Company,Location,Type,Level,YearsExp,Country,Skills
Legal Consultant -Alex,EMIRATES BARQ,Alexandria,Part Time,Work From Home,1-7 Yrs of Exp,Egypt,"legal, consaltant, Legal, Strategy/Consulting"
Graphic Designer - Cairo,Mishkat Nour,Nasr City,Full Time,Experienced,4-7 Yrs of Exp,Cairo,"Graphic Design, Adobe Photoshop, Adobe Illustrator, Fine Arts, Creative/Design/Art"
Tax Manager,Onepoint HR Solutions,Cairo,Full Time,Manager,5-10 Yrs of Exp,Egypt,"Financial Management, Financial Analysis, Accounting Offices, Legal, Taxation, Accounting/Finance"
Node.js / React / Next.js & Liquid Developer,MatsMall,Cairo,Full Time,Work From Home,2-4 Yrs of Exp,Egypt,"Computer Science, HTML5, Node.js, React, javaScript, Information Technology (IT), Software Development, JSON, Front-End, jQuery"
Financial Controller,Confidential,Basatin,Full Time,Manager,15+ Yrs of Exp,Cairo,"Financial Management, Financial Analysis, Commerce, Retail, Cash Flow, Accounting, Finance Management, Accounting/Finance"
Art Director,Better & Partners' Communications,Cairo,Full Time,Manager,10+ Yrs of Exp,Egypt,"Adobe Illustrator, Graphic Design, English, Creative, Media, Arabic, Creative/Design/Art, Marketing/PR/Advertising"
Assistant Area Manager - Zagazig,Cairo Trading,Zagazig,Full Time,Experienced,7+ Yrs of Exp,Sharqia,"Office Management, Administration, Operations/Management"
Senior Graphic Designer,Joovlly,Giza,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Adobe Illustrator, Adobe Photoshop, Visual Arts, Software, In design, Creative/Design/Art"
Supply Chain Specialist - Steel Structure,Confidential,Ain Sokhna,Full Time,Experienced,5+ Yrs of Exp,Suez,"Supply Chain, Purchasing, Logistics, Procurement, English, Microsoft Office, Communication Skills, Logistics/Supply Chain"
Accountant,Clini Lab,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Accounting, Finance, Financial Analysis, Financial Management, English, Accounting/Finance"
Customer Care & Digital Account Manager,Cap Marketing Solutions,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Customer Care, Customer Support, Communication Skills, Digital Account Management, Social Media, Customer Service/Support"
Public Relations Manager,AMS NUMBER ONE,Agami,Full Time,Manager,5-8 Yrs of Exp,Alexandria,"PR Campaigns, Sport, Marketing, Social Media, PR, Marketing/PR/Advertising, Media/Journalism/Publishing"
Primary 1 & 2 English Teacher- Co-Teacher,Middle East Language School,Haram,Full Time,Entry Level,1+ Yrs of Exp,Giza,"Education, English, Communication Skills, Computer Skills, Education/Teaching"
Marketing & Sales Representative,ema for hydropneumatic service,Allabban,Full Time,Entry Level,1-2 Yrs of Exp,Alexandria,"Sales Skills, Sales Target, Marketing/PR/Advertising, Sales/Retail"
